area_data_type,geography_type,geography_id,geography_desc,total_area,mobilebb_3g_area_st_pct,mobilebb_3g_area_iv_pct,mobilebb_4g_area_st_pct,mobilebb_4g_area_iv_pct,mobilebb_5g_spd1_area_st_pct,mobilebb_5g_spd1_area_iv_pct,mobilebb_5g_spd2_area_st_pct,mobilebb_5g_spd2_area_iv_pct
Urban,Census Place,2431025,"Fulton, MD",5.687955000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.944444444
Urban,Census Place,2431100,"Funkstown, MD",0.842660000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2431175,"Gaithersburg, MD",28.334442500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.996282528,0.996282528,0.925650558
Urban,Census Place,2431350,"Gambrills, MD",5.898620000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.964285714,0.964285714,0.892857143
Urban,Census Place,2431525,"Garrett Park, MD",0.737327500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.857142857
Urban,Census Place,2431625,"Garrison, MD",7.689272500,0.000000000,0.000000000,1.000000000,0.986301370,1.000000000,0.972602740,0.972602740,0.890410959
Urban,Census Place,2432025,"Germantown, MD",44.028985000,0.000000000,0.000000000,1.000000000,0.971291866,1.000000000,0.995215311,1.000000000,0.923444976
Urban,Census Place,2432350,"Glassmanor, MD",6.109285000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2432500,"Glenarden, MD",3.054642500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.965517241
Urban,Census Place,2432650,"Glen Burnie, MD",47.715622500,0.000000000,0.000000000,1.000000000,0.997792494,1.000000000,1.000000000,1.000000000,0.951434879
Urban,Census Place,2432900,"Glen Echo, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2433250,"Glenmont, MD",7.583940000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.875000000
Urban,Census Place,2433400,"Glenn Dale, MD",19.275847500,0.000000000,0.000000000,1.000000000,0.983606557,1.000000000,0.939890710,0.983606557,0.737704918
Urban,Census Place,2434350,"Graceham, MD",0.947992500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2434425,"Grahamtown, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2434550,"Grasonville, MD",5.371957500,0.000000000,0.000000000,1.000000000,0.980392157,1.000000000,1.000000000,1.000000000,0.980392157
Urban,Census Place,2434775,"Greenbelt, MD",16.642535000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.968354430,0.993670886,0.886075949
Urban,Census Place,2435412,"Green Valley, MD",25.490465000,0.000000000,0.000000000,1.000000000,0.929752066,1.000000000,0.991735537,0.995867769,0.904958678
Urban,Census Place,2436075,"Hagerstown, MD",31.810415000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.996688742
Urban,Census Place,2436125,"Halfway, MD",12.639900000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2436500,"Hampstead, MD",4.423965000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.952380952,1.000000000,0.952380952
Urban,Census Place,2436512,"Hampton, MD",11.481242500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.972477064,0.990825688,0.908256881
Urban,Census Place,2437600,"Havre de Grace, MD",14.114555000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2438025,"Herald Harbor, MD",4.845295000,0.000000000,0.000000000,1.000000000,0.804347826,0.934782609,0.760869565,0.804347826,0.391304348
Urban,Census Place,2438437,"Highfield-Cascade, MD",2.949310000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.785714286
Urban,Census Place,2438475,"Highland, MD",3.791970000,0.000000000,0.000000000,1.000000000,0.916666667,1.000000000,0.916666667,0.888888889,0.777777778
Urban,Census Place,2438500,"Highland Beach, MD",0.105332500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2438850,"Hillandale, MD",4.845295000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.934782609
Urban,Census Place,2438975,"Hillcrest Heights, MD",6.846612500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.984615385,1.000000000,0.953846154
Urban,Census Place,2440200,"Honeygo, MD",14.957215000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.964788732,0.992957746,0.894366197
Urban,Census Place,2441250,"Hyattsville, MD",7.583940000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2441475,"Ilchester, MD",20.013175000,0.000000000,0.000000000,1.000000000,0.994736842,0.994736842,0.973684211,0.984210526,0.889473684
Urban,Census Place,2441500,"Indian Head, MD",3.159975000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2442550,"Jessup, MD",16.115872500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.986928105
Urban,Census Place,2442875,"Joppatowne, MD",17.801192500,0.000000000,0.000000000,1.000000000,0.911242604,1.000000000,1.000000000,1.000000000,0.958579882
Urban,Census Place,2443200,"Kemp Mill, MD",6.635947500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.984126984,0.984126984,0.936507937
Urban,Census Place,2443280,"Kemps Mill, MD",0.421330000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2443500,"Kensington, MD",1.158657500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2443725,"Kent Narrows, MD",2.633312500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.960000000
Urban,Census Place,2443900,"Kettering, MD",14.325220000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.963235294,0.970588235,0.786764706
Urban,Census Place,2444325,"Kingstown, MD",3.475972500,0.000000000,0.000000000,1.000000000,0.939393939,1.000000000,0.636363636,0.939393939,0.515151515
Urban,Census Place,2444350,"Kingsville, MD",4.739962500,0.000000000,0.000000000,1.000000000,0.955555556,1.000000000,1.000000000,1.000000000,0.844444444
Urban,Census Place,2444715,"Konterra, MD",16.431870000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.993589744
Urban,Census Place,2444817,"Lake Arbor, MD",10.954580000,0.000000000,0.000000000,1.000000000,0.990384615,1.000000000,0.923076923,0.980769231,0.759615385
Urban,Census Place,2444975,"Lake Shore, MD",36.971707500,0.000000000,0.000000000,1.000000000,0.871794872,1.000000000,0.991452991,0.988603989,0.880341880
Urban,Census Place,2445325,"Landover, MD",10.743915000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.990196078
Urban,Census Place,2445400,"Landover Hills, MD",0.947992500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2445525,"Langley Park, MD",2.738645000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2445550,"Lanham, MD",9.795922500,0.000000000,0.000000000,1.000000000,0.989247312,1.000000000,1.000000000,1.000000000,0.935483871
Urban,Census Place,2445650,"Lansdowne, MD",6.319950000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2445750,"La Plata, MD",13.061230000,0.000000000,0.000000000,1.000000000,0.967741935,1.000000000,0.919354839,0.991935484,0.887096774
Urban,Census Place,2445825,"Largo, MD",8.215935000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2445900,"Laurel, MD",12.323902500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.957264957
Urban,Census Place,2446075,"La Vale, MD",9.795922500,0.000000000,0.000000000,1.000000000,0.849462366,1.000000000,0.978494624,0.978494624,0.903225806
Urban,Census Place,2446150,"Layhill, MD",4.423965000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.904761905,0.952380952,0.761904762
Urban,Census Place,2446250,"Laytonsville, MD",2.738645000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2446375,"Leisure World, MD",3.054642500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2446475,"Leonardtown, MD",9.058595000,0.000000000,0.000000000,1.000000000,0.895348837,1.000000000,0.953488372,0.941860465,0.860465116
Urban,Census Place,2446725,"Lexington Park, MD",16.431870000,0.000000000,0.000000000,1.000000000,0.974358974,0.967948718,0.807692308,0.884615385,0.692307692
Urban,Census Place,2447040,"Linganore, MD",16.958532500,0.000000000,0.000000000,1.000000000,0.788819876,0.987577640,0.850931677,0.937888199,0.695652174
Urban,Census Place,2447125,"Linthicum, MD",14.430552500,0.000000000,0.000000000,1.000000000,0.992700730,1.000000000,0.992700730,0.992700730,0.970802920
Urban,Census Place,2447450,"Lochearn, MD",15.062547500,0.000000000,0.000000000,1.000000000,0.993006993,1.000000000,1.000000000,1.000000000,0.993006993
Urban,Census Place,2447525,"Loch Lynn Heights, MD",0.737327500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.571428571
Urban,Census Place,2448800,"Lusby, MD",9.690590000,0.000000000,0.000000000,1.000000000,0.847826087,1.000000000,0.978260870,0.989130435,0.869565217
Urban,Census Place,2448875,"Lutherville, MD",5.371957500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.960784314,1.000000000,0.882352941
Urban,Census Place,2449325,"McCoole, MD",0.526662500,0.000000000,0.000000000,1.000000000,0.800000000,1.000000000,0.800000000,1.000000000,0.400000000
Urban,Census Place,2449950,"Manchester, MD",6.319950000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.933333333,0.983333333,0.850000000
Urban,Census Place,2450680,"Marlboro Meadows, MD",8.742597500,0.000000000,0.000000000,1.000000000,0.734939759,1.000000000,0.903614458,0.963855422,0.662650602
Urban,Census Place,2450685,"Marlboro Village, MD",9.479925000,0.000000000,0.000000000,1.000000000,0.988888889,1.000000000,1.000000000,1.000000000,0.977777778
Urban,Census Place,2450750,"Marlow Heights, MD",5.371957500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2450775,"Marlton, MD",13.587892500,0.000000000,0.000000000,1.000000000,0.992248062,1.000000000,0.937984496,0.984496124,0.852713178
Urban,Census Place,2450965,"Martin's Additions, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2451075,"Maryland City, MD",15.483877500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.965986395,1.000000000,0.931972789
Urban,Census Place,2451125,"Maryland Park, MD",0.526662500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2451425,"Maugansville, MD",6.319950000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2451575,"Mayo, MD",17.169197500,0.000000000,0.000000000,1.000000000,0.987730061,1.000000000,0.975460123,0.969325153,0.883435583
Urban,Census Place,2451587,"Mays Chapel, MD",9.585257500,0.000000000,0.000000000,1.000000000,0.989010989,1.000000000,0.945054945,1.000000000,0.879120879
Urban,Census Place,2451940,"Melwood, MD",7.478607500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.971830986,1.000000000,0.929577465
Urban,Census Place,2452225,"Middleburg, MD",0.210665000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2452300,"Middle River, MD",36.129047500,0.000000000,0.000000000,1.000000000,0.965014577,1.000000000,0.973760933,0.991253644,0.860058309
Urban,Census Place,2452425,"Middletown, MD",4.739962500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.955555556
Urban,Census Place,2452525,"Midlothian, MD",0.631995000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2452562,"Milford Mill, MD",14.957215000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.992957746,0.992957746,0.964788732
Urban,Census Place,2452975,"Mitchellville, MD",12.850565000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.983606557,0.991803279,0.893442623
Urban,Census Place,2453325,"Montgomery Village, MD",10.849247500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.922330097
Urban,Census Place,2453625,"Morningside, MD",1.685320000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2453800,"Mountain Lake Park, MD",4.213300000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.825000000
Urban,Census Place,2453875,"Mount Airy, MD",10.849247500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.980582524
Urban,Census Place,2454275,"Mount Rainier, MD",1.790652500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2455018,"National Harbor, MD",4.318632500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2455050,"Naval Academy, MD",1.474655000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.928571429
Urban,Census Place,2455400,"New Carrollton, MD",4.107967500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2455650,"New Market, MD",1.474655000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2455925,"New Windsor, MD",0.947992500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.777777778
Urban,Census Place,2456300,"North Beach, MD",0.947992500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2456337,"North Bethesda, MD",23.489147500,0.000000000,0.000000000,1.000000000,0.995515695,1.000000000,0.973094170,0.995515695,0.874439462
Urban,Census Place,2456375,"North Brentwood, MD",0.315997500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2456400,"North Chevy Chase, MD",0.210665000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.500000000
Urban,Census Place,2456450,"North East, MD",5.898620000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2456712,"North Kensington, MD",4.002635000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.973684211
Urban,Census Place,2456725,"North Laurel, MD",17.274530000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.987804878,1.000000000,0.890243902
Urban,Census Place,2456875,"North Potomac, MD",17.485195000,0.000000000,0.000000000,1.000000000,0.993975904,1.000000000,0.921686747,0.987951807,0.728915663
Urban,Census Place,2457650,"Oakland, MD",5.161292500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.979591837,1.000000000,0.714285714
Urban,Census Place,2458225,"Ocean City, MD",12.639900000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.975000000,1.000000000,0.966666667
Urban,Census Place,2458275,"Ocean Pines, MD",18.959850000,0.000000000,0.000000000,1.000000000,0.966666667,0.983333333,0.411111111,0.822222222,0.316666667
Urban,Census Place,2458300,"Odenton, MD",28.229110000,0.000000000,0.000000000,1.000000000,0.996268657,1.000000000,0.988805970,0.988805970,0.951492537
Urban,Census Place,2458900,"Olney, MD",38.657027500,0.000000000,0.000000000,1.000000000,0.986376022,0.997275204,0.888283379,0.959128065,0.768392371
Urban,Census Place,2459325,"Overlea, MD",7.794605000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.986486486
Urban,Census Place,2459375,"Owings, MD",4.107967500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.384615385,0.974358974,0.307692308
Urban,Census Place,2459425,"Owings Mills, MD",23.489147500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.955156951
Urban,Census Place,2459500,"Oxon Hill, MD",17.590527500,0.000000000,0.000000000,1.000000000,0.994011976,1.000000000,0.988023952,1.000000000,0.964071856
Urban,Census Place,2459787,"Paramount-Long Meadow, MD",4.318632500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2460275,"Parkville, MD",11.375910000,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Urban,Census Place,2460325,"Parole, MD",27.913112500,0.000000000,0.000000000,1.000000000,0.973584906,1.000000000,0.973584906,0.981132075,0.886792453
Urban,Census Place,2460475,"Pasadena, MD",43.607655000,0.000000000,0.000000000,1.000000000,0.978260870,1.000000000,0.968599034,0.983091787,0.840579710
Urban,Census Place,2460950,"Peppermill Village, MD",2.001317500,0.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
